-0.9733701	53.9470784	400
-0.9890571	53.94867	400
-1.0065664	53.9505006	400
-1.0183175	53.9546305	400
-0.8206578	53.9010063	400
-0.8206578	53.9010063	400
0.3144074	52.2783915	400
-3.1673479	55.8912297	400
-3.1824566	55.8926831	400
-3.2001811	55.8938502	400
-3.2157469	55.896046	400
-3.2327751	55.8984503	400
-3.2456922	55.8967838	400
-3.2601609	55.8939958	400
-3.2766651	55.889272	400
-3.2894843	55.8867885	400
-3.3030472	55.881938	400
-3.3183502	55.8769786	400
-3.3350008	55.8733008	400
-3.3460151	55.8693056	400
-3.3611369	55.8648256	400
-3.3790011	55.8642327	400
-3.3938481	55.8595052	400
-3.4072974	55.8547009	400
-3.4194093	55.8533135	400
-3.4316079	55.8522109	400
-3.4485397	55.850659	400
-3.4633617	55.8493168	400
-3.4803038	55.845977	400
-3.4972911	55.8426688	400
-3.514901	55.8428322	400
-3.5306827	55.8416972	400
-3.5453384	55.8388212	400
-3.5571347	55.8321797	400
-3.5684316	55.8258581	400
-3.579454	55.8196557	400
-3.5926059	55.8198005	400
-3.6092379	55.819988	400
-3.6266013	55.819795	400
-3.6433752	55.8186332	400
-3.6612299	55.8174139	400
-3.6781509	55.8162387	400
-3.6917345	55.8124966	400
-3.7066888	55.8083563	400
-3.72205	55.8048936	400
-3.7376749	55.8007705	400
-3.7501936	55.7936234	400
-3.7632485	55.7861449	400
-3.7785415	55.7815221	400
-3.7935653	55.7774424	400
-3.8075356	55.7731399	400
-3.8231656	55.7710799	400
-3.8388126	55.7689655	400
-3.855128	55.7712215	400
-3.8666337	55.7696129	400
-3.8813803	55.7692733	400
-3.8900009	55.7652386	400
-3.8991329	55.7594294	400
-3.9138217	55.7591708	400
-3.9293207	55.7613668	400
-3.7309863	50.4673305	400
-3.7385137	50.4623491	400
-3.7520652	50.4592498	400
-3.76154	50.4567585	400
-3.7712695	50.4538994	400
-3.7773239	50.4510627	400
-3.7878914	50.4440274	400
-3.7909637	50.4354958	400
-3.8011683	50.430036	400
-3.8121477	50.4241323	400
-3.8211145	50.4181796	400
-3.8296009	50.4118318	400
-3.8403979	50.4059584	400
-3.8515217	50.4006246	400
-3.8613193	50.3972796	400
-3.8746359	50.3938666	400
-3.8855746	50.3886501	400
-3.8941779	50.3862459	400
-3.9059581	50.3838447	400
